Account Number,First Name,Last Name,TAG ID,Posting Date,Exit Date,Lane,Direction,Plaza,License Plate,State,Collection Type,Amount,Agency
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:17:00,,,Plaza-Lively Boulevard-Lane 53,AAA0047,SD,VIDEO TOLL,-$1.35,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:18:00,,,Plaza-Lively Boulevard-Lane 53,AAA0041,TN,VIDEO TOLL,-$0.87,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:19:00,,,Plaza-Lively Boulevard-Lane 53,AAA0036,MA,VIDEO TOLL,-$2.18,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:20:00,,,Plaza-Lively Boulevard-Lane 53,AAA0048,AL,VIDEO TOLL,-$1.72,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:21:00,,,Plaza-Lively Boulevard-Lane 53,AAA0075,NC,VIDEO TOLL,-$0.53,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:22:00,,,Plaza-Lively Boulevard-Lane 53,ZZZ0001,IN,VIDEO TOLL,-$1.24,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:23:00,,,Plaza-Lively Boulevard-Lane 53,AAA0027,MT,VIDEO TOLL,-$0.61,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:24:00,,,Plaza-Lively Boulevard-Lane 53,AAA0055,LA,VIDEO TOLL,-$0.55,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:25:00,,,Plaza-Lively Boulevard-Lane 53,AAA0053,ID,VIDEO TOLL,-$2.38,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:26:00,,,Plaza-Lively Boulevard-Lane 53,AAA0014,VA,VIDEO TOLL,-$2.47,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:27:00,,,Plaza-Lively Boulevard-Lane 53,AAA0042,MT,VIDEO TOLL,-$1.97,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:28:00,,,Plaza-Lively Boulevard-Lane 53,AAA0037,OK,VIDEO TOLL,-$1.91,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:29:00,,,Plaza-Lively Boulevard-Lane 53,AAA0023,CT,VIDEO TOLL,-$2.18,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:30:00,,,Plaza-Lively Boulevard-Lane 53,AAA0085,MS,VIDEO TOLL,-$1.59,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:31:00,,,Plaza-Lively Boulevard-Lane 53,AAA0039,GA,VIDEO TOLL,-$1.20,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:32:00,,,Plaza-Lively Boulevard-Lane 53,AAA0087,ND,VIDEO TOLL,-$1.12,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:33:00,,,Plaza-Lively Boulevard-Lane 53,AAA0087,IN,VIDEO TOLL,-$1.76,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:34:00,,,Plaza-Lively Boulevard-Lane 53,AAA0055,IN,VIDEO TOLL,-$1.85,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:35:00,,,Plaza-Lively Boulevard-Lane 53,AAA0067,SC,VIDEO TOLL,-$0.96,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:36:00,,,Plaza-Lively Boulevard-Lane 53,AAA0069,VA,VIDEO TOLL,-$0.90,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:37:00,,,Plaza-Lively Boulevard-Lane 53,AAA0084,SD,VIDEO TOLL,-$1.22,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:38:00,,,Plaza-Lively Boulevard-Lane 53,AAA0070,SD,VIDEO TOLL,-$2.32,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:39:00,,,Plaza-Lively Boulevard-Lane 53,AAA0089,CT,VIDEO TOLL,-$2.02,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:40:00,,,Plaza-Lively Boulevard-Lane 53,AAA0097,PA,VIDEO TOLL,-$1.85,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:41:00,,,Plaza-Lively Boulevard-Lane 53,AAA0052,WY,VIDEO TOLL,-$1.29,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:42:00,,,Plaza-Lively Boulevard-Lane 53,AAA0001,OK,VIDEO TOLL,-$1.64,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:43:00,,,Plaza-Lively Boulevard-Lane 53,AAA0090,MI,VIDEO TOLL,-$0.67,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:44:00,,,Plaza-Lively Boulevard-Lane 53,AAA0014,CT,VIDEO TOLL,-$0.60,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:45:00,,,Plaza-Lively Boulevard-Lane 53,AAA0078,OH,VIDEO TOLL,-$2.04,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:46:00,,,Plaza-Lively Boulevard-Lane 53,AAA0083,NE,VIDEO TOLL,-$0.56,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:47:00,,,Plaza-Lively Boulevard-Lane 53,AAA0041,NM,VIDEO TOLL,-$1.95,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:48:00,,,Plaza-Lively Boulevard-Lane 53,AAA0089,OR,VIDEO TOLL,-$0.65,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:49:00,,,Plaza-Lively Boulevard-Lane 53,AAA0001,CT,VIDEO TOLL,-$0.61,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:50:00,,,Plaza-Lively Boulevard-Lane 53,AAB0300,NE,VIDEO TOLL,-$2.18,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:51:00,,,Plaza-Lively Boulevard-Lane 53,ZZZ0007,IL,VIDEO TOLL,-$0.60,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:52:00,,,Plaza-Lively Boulevard-Lane 53,AAA0048,CA,VIDEO TOLL,-$1.54,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:53:00,,,Plaza-Lively Boulevard-Lane 53,AAA0067,ID,VIDEO TOLL,-$1.30,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:54:00,,,Plaza-Lively Boulevard-Lane 53,AAA0049,NC,VIDEO TOLL,-$0.86,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:55:00,,,Plaza-Lively Boulevard-Lane 53,AAA0098,MD,VIDEO TOLL,-$1.31,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:56:00,,,Plaza-Lively Boulevard-Lane 53,AAA0043,NM,VIDEO TOLL,-$0.90,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:57:00,,,Plaza-Lively Boulevard-Lane 53,AAA0031,IA,VIDEO TOLL,-$2.47,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:58:00,,,Plaza-Lively Boulevard-Lane 53,AAA0056,LA,VIDEO TOLL,-$1.06,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 02:59:00,,,Plaza-Lively Boulevard-Lane 53,AAA0086,NH,VIDEO TOLL,-$0.70,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:00:00,,,Plaza-Lively Boulevard-Lane 53,AAA0063,WV,VIDEO TOLL,-$2.04,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:01:00,,,Plaza-Lively Boulevard-Lane 53,AAA0058,GA,VIDEO TOLL,-$2.12,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:02:00,,,Plaza-Lively Boulevard-Lane 53,AAA0017,DE,VIDEO TOLL,-$1.16,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:03:00,,,Plaza-Lively Boulevard-Lane 53,AAA0048,NH,VIDEO TOLL,-$1.14,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:04:00,,,Plaza-Lively Boulevard-Lane 53,AAA0004,MA,VIDEO TOLL,-$2.28,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:05:00,,,Plaza-Lively Boulevard-Lane 53,AAA0059,MN,VIDEO TOLL,-$1.19,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:06:00,,,Plaza-Lively Boulevard-Lane 53,AAA0048,HI,VIDEO TOLL,-$1.20,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:07:00,,,Plaza-Lively Boulevard-Lane 53,AAA0012,SC,VIDEO TOLL,-$1.89,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:08:00,,,Plaza-Lively Boulevard-Lane 53,AAA0068,SD,VIDEO TOLL,-$1.06,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:09:00,,,Plaza-Lively Boulevard-Lane 53,AAA0076,MO,VIDEO TOLL,-$1.08,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:10:00,,,Plaza-Lively Boulevard-Lane 53,AAA0022,WI,VIDEO TOLL,-$1.33,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:11:00,,,Plaza-Lively Boulevard-Lane 53,AAA0060,MT,VIDEO TOLL,-$1.44,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:12:00,,,Plaza-Lively Boulevard-Lane 53,AAA0044,NH,VIDEO TOLL,-$1.08,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:13:00,,,Plaza-Lively Boulevard-Lane 53,AAA0005,NC,VIDEO TOLL,-$1.49,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:14:00,,,Plaza-Lively Boulevard-Lane 53,AAA0032,MT,VIDEO TOLL,-$0.75,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:15:00,,,Plaza-Lively Boulevard-Lane 53,AAA0088,HI,VIDEO TOLL,-$2.23,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:16:00,,,Plaza-Lively Boulevard-Lane 53,AAA0071,WA,VIDEO TOLL,-$1.39,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:17:00,,,Plaza-Lively Boulevard-Lane 53,AAA0052,MD,VIDEO TOLL,-$2.01,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:18:00,,,Plaza-Lively Boulevard-Lane 53,AAA0017,NJ,VIDEO TOLL,-$1.05,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:19:00,,,Plaza-Lively Boulevard-Lane 53,AAB0300,DE,VIDEO TOLL,-$2.49,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:20:00,,,Plaza-Lively Boulevard-Lane 53,AAA0086,CA,VIDEO TOLL,-$1.64,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:21:00,,,Plaza-Lively Boulevard-Lane 53,ZZZ0005,AZ,VIDEO TOLL,-$2.26,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:22:00,,,Plaza-Lively Boulevard-Lane 53,AAA0084,MS,VIDEO TOLL,-$1.85,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:23:00,,,Plaza-Lively Boulevard-Lane 53,AAA0017,AZ,VIDEO TOLL,-$0.88,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:24:00,,,Plaza-Lively Boulevard-Lane 53,AAA0055,OH,VIDEO TOLL,-$2.44,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:25:00,,,Plaza-Lively Boulevard-Lane 53,AAA0050,CT,VIDEO TOLL,-$0.98,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:26:00,,,Plaza-Lively Boulevard-Lane 53,AAA0019,MO,VIDEO TOLL,-$1.37,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:27:00,,,Plaza-Lively Boulevard-Lane 53,AAA0028,MS,VIDEO TOLL,-$0.95,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:28:00,,,Plaza-Lively Boulevard-Lane 53,AAA0076,WA,VIDEO TOLL,-$0.96,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:29:00,,,Plaza-Lively Boulevard-Lane 53,ZZZ0010,WA,VIDEO TOLL,-$2.23,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:30:00,,,Plaza-Lively Boulevard-Lane 53,AAA0016,OK,VIDEO TOLL,-$2.48,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:31:00,,,Plaza-Lively Boulevard-Lane 53,AAA0025,WY,VIDEO TOLL,-$0.82,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:32:00,,,Plaza-Lively Boulevard-Lane 53,AAA0033,KY,VIDEO TOLL,-$2.43,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:33:00,,,Plaza-Lively Boulevard-Lane 53,AAA0059,KY,VIDEO TOLL,-$1.89,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:34:00,,,Plaza-Lively Boulevard-Lane 53,AAA0015,MN,VIDEO TOLL,-$0.51,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:35:00,,,Plaza-Lively Boulevard-Lane 53,AAA0028,MD,VIDEO TOLL,-$2.10,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:36:00,,,Plaza-Lively Boulevard-Lane 53,AAA0052,MD,VIDEO TOLL,-$2.03,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:37:00,,,Plaza-Lively Boulevard-Lane 53,AAA0029,NY,VIDEO TOLL,-$2.11,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:38:00,,,Plaza-Lively Boulevard-Lane 53,AAA0055,AL,VIDEO TOLL,-$2.34,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:39:00,,,Plaza-Lively Boulevard-Lane 53,AAA0050,ID,VIDEO TOLL,-$1.50,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:40:00,,,Plaza-Lively Boulevard-Lane 53,AAA0036,WV,VIDEO TOLL,-$1.58,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:41:00,,,Plaza-Lively Boulevard-Lane 53,AAA0001,FL,VIDEO TOLL,-$0.95,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:42:00,,,Plaza-Lively Boulevard-Lane 53,AAA0085,ID,VIDEO TOLL,-$2.41,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:43:00,,,Plaza-Lively Boulevard-Lane 53,AAA0025,UT,VIDEO TOLL,-$2.27,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:44:00,,,Plaza-Lively Boulevard-Lane 53,AAA0096,OK,VIDEO TOLL,-$0.62,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:45:00,,,Plaza-Lively Boulevard-Lane 53,AAA0063,ID,VIDEO TOLL,-$2.39,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:46:00,,,Plaza-Lively Boulevard-Lane 53,AAA0002,TN,VIDEO TOLL,-$2.29,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:47:00,,,Plaza-Lively Boulevard-Lane 53,AAA0089,DE,VIDEO TOLL,-$1.71,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:48:00,,,Plaza-Lively Boulevard-Lane 53,ZZZ0007,ND,VIDEO TOLL,-$1.53,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:49:00,,,Plaza-Lively Boulevard-Lane 53,AAA0024,TN,VIDEO TOLL,-$2.41,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:50:00,,,Plaza-Lively Boulevard-Lane 53,AAA0034,KY,VIDEO TOLL,-$1.73,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:51:00,,,Plaza-Lively Boulevard-Lane 53,AAA0011,ND,VIDEO TOLL,-$0.75,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:52:00,,,Plaza-Lively Boulevard-Lane 53,AAA0076,HI,VIDEO TOLL,-$2.06,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:53:00,,,Plaza-Lively Boulevard-Lane 53,AAA0096,MS,VIDEO TOLL,-$1.00,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:54:00,,,Plaza-Lively Boulevard-Lane 53,AAA0059,KY,VIDEO TOLL,-$1.56,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:55:00,,,Plaza-Lively Boulevard-Lane 53,AAA0018,PA,VIDEO TOLL,-$2.40,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:56:00,,,Plaza-Lively Boulevard-Lane 53,AAA0020,NM,VIDEO TOLL,-$1.04,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:57:00,,,Plaza-Lively Boulevard-Lane 53,AAA0089,DE,VIDEO TOLL,-$2.47,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:58:00,,,Plaza-Lively Boulevard-Lane 53,AAA0046,MT,VIDEO TOLL,-$0.64,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 03:59:00,,,Plaza-Lively Boulevard-Lane 53,AAA0042,NH,VIDEO TOLL,-$1.12,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:00:00,,,Plaza-Lively Boulevard-Lane 53,AAA0087,OH,VIDEO TOLL,-$1.97,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:01:00,,,Plaza-Lively Boulevard-Lane 53,AAA0084,FL,VIDEO TOLL,-$0.82,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:02:00,,,Plaza-Lively Boulevard-Lane 53,AAA0033,KS,VIDEO TOLL,-$1.01,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:03:00,,,Plaza-Lively Boulevard-Lane 53,AAA0016,MA,VIDEO TOLL,-$1.65,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:04:00,,,Plaza-Lively Boulevard-Lane 53,AAA0061,RI,VIDEO TOLL,-$0.89,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:05:00,,,Plaza-Lively Boulevard-Lane 53,ZZZ0009,RI,VIDEO TOLL,-$1.38,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:06:00,,,Plaza-Lively Boulevard-Lane 53,AAA0055,MS,VIDEO TOLL,-$1.79,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:07:00,,,Plaza-Lively Boulevard-Lane 53,AAA0035,NC,VIDEO TOLL,-$2.21,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:08:00,,,Plaza-Lively Boulevard-Lane 53,AAA0020,LA,VIDEO TOLL,-$1.35,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:09:00,,,Plaza-Lively Boulevard-Lane 53,AAA0099,OR,VIDEO TOLL,-$1.56,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:10:00,,,Plaza-Lively Boulevard-Lane 53,AAA0056,CO,VIDEO TOLL,-$2.30,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:11:00,,,Plaza-Lively Boulevard-Lane 53,AAA0028,AR,VIDEO TOLL,-$0.75,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:12:00,,,Plaza-Lively Boulevard-Lane 53,AAA0069,IL,VIDEO TOLL,-$0.95,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:13:00,,,Plaza-Lively Boulevard-Lane 53,AAA0073,CT,VIDEO TOLL,-$2.24,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:14:00,,,Plaza-Lively Boulevard-Lane 53,AAA0054,WY,VIDEO TOLL,-$0.64,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:15:00,,,Plaza-Lively Boulevard-Lane 53,AAA0001,TN,VIDEO TOLL,-$2.30,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:16:00,,,Plaza-Lively Boulevard-Lane 53,AAA0059,WI,VIDEO TOLL,-$2.09,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:17:00,,,Plaza-Lively Boulevard-Lane 53,AAA0021,MI,VIDEO TOLL,-$2.39,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:18:00,,,Plaza-Lively Boulevard-Lane 53,AAA0091,UT,VIDEO TOLL,-$1.62,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:19:00,,,Plaza-Lively Boulevard-Lane 53,AAA0012,LA,VIDEO TOLL,-$2.07,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:20:00,,,Plaza-Lively Boulevard-Lane 53,AAA0083,NH,VIDEO TOLL,-$0.87,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:21:00,,,Plaza-Lively Boulevard-Lane 53,AAA0096,DE,VIDEO TOLL,-$2.35,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:22:00,,,Plaza-Lively Boulevard-Lane 53,ZZZ0008,PA,VIDEO TOLL,-$0.70,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:23:00,,,Plaza-Lively Boulevard-Lane 53,AAA0040,NH,VIDEO TOLL,-$1.49,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:24:00,,,Plaza-Lively Boulevard-Lane 53,AAA0038,NH,VIDEO TOLL,-$1.35,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:25:00,,,Plaza-Lively Boulevard-Lane 53,AAA0099,MO,VIDEO TOLL,-$0.98,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:26:00,,,Plaza-Lively Boulevard-Lane 53,AAA0011,WI,VIDEO TOLL,-$1.57,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:27:00,,,Plaza-Lively Boulevard-Lane 53,AAA0055,IN,VIDEO TOLL,-$0.89,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:28:00,,,Plaza-Lively Boulevard-Lane 53,AAA0086,VA,VIDEO TOLL,-$1.69,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:29:00,,,Plaza-Lively Boulevard-Lane 53,AAA0014,FL,VIDEO TOLL,-$2.00,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:30:00,,,Plaza-Lively Boulevard-Lane 53,AAA0092,MS,VIDEO TOLL,-$1.60,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:31:00,,,Plaza-Lively Boulevard-Lane 53,AAA0040,NM,VIDEO TOLL,-$1.91,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:32:00,,,Plaza-Lively Boulevard-Lane 53,AAA0052,WA,VIDEO TOLL,-$1.83,Benicia
2020221814,Upgrade Technology LLC,,1400529069,2025/09/30 03:12:54,2025/08/27 04:33:00,,,Plaza-Lively Boulevard-Lane 53,AAA0079,OR,VIDEO TOLL,-$1.76,Benicia
